Count,ProcessID,Data(Bytes),Time (Seconds)
10131,31091,44032,11.000052
10132,1259,45056,11.000052
10133,1828,45056,11.000053
10134,1992,45056,11.000053
10135,2700,45056,11.000053
10136,4199,44032,11.000053
10137,6356,45056,11.000053
10138,1517,45056,11.000054
10139,31902,45056,11.000055
10140,5528,45056,11.000055
10141,2672,45056,11.000056
10142,30142,45056,11.000056
10143,349,45056,11.000056
10144,2464,45056,11.000057
10145,1020,45056,11.000057
10146,4386,45056,11.000057
10147,29383,45056,11.000058
10148,3625,45056,11.000058
10149,3238,45056,11.000058
10150,6042,45056,11.000058
10151,29522,45056,11.000059
10152,5345,45056,11.000059
10153,31639,45056,11.000059
10154,2466,44032,11.000059
10155,3288,45056,11.000059
10156,30664,45056,11.00006
10157,30966,45056,11.00006
10158,27830,44032,11.000061
10159,28989,45056,11.000061
10160,857,45056,11.000061
10161,3539,45056,11.000061
10162,30931,45056,11.000061
10163,32148,45056,11.000061
10164,1785,45056,11.000061
10165,4362,45056,11.000061
10166,5622,45056,11.000061
10167,6309,45056,11.000061
10168,2358,45056,11.000062
10169,334,45056,11.000062
10170,1686,45056,11.000062
10171,4842,45056,11.000062
10172,5044,45056,11.000062
10173,6909,45056,11.000062
10174,7243,45056,11.000062
10175,889,45056,11.000063
10176,1322,45056,11.000063
10177,2326,45056,11.000063
10178,1400,45056,11.000063
10179,2484,45056,11.000063
10180,3285,45056,11.000063
10181,3379,45056,11.000063
10182,5851,45056,11.000063
10183,6545,45056,11.000063
10184,7806,45056,11.000063
10185,7877,40960,11.000063
10186,32351,45056,11.000064
10187,4485,44032,11.000064
10188,2500,45056,11.000064
10189,8751,45056,11.000064
10190,3066,45056,11.000065
10191,2167,45056,11.000065
10192,5962,45056,11.000065
10193,8137,45056,11.000065
10194,29804,45056,11.000066
10195,2239,45056,11.000066
10196,4400,45056,11.000066
10197,5085,45056,11.000066
10198,6185,45056,11.000066
10199,8678,45056,11.000066
10200,27042,45056,11.000067
10201,2076,45056,11.000067
10202,4745,45056,11.000067
10203,30340,45056,11.000067
10204,31731,45056,11.000067
10205,32448,45056,11.000067
10206,807,45056,11.000067
10207,7748,45056,11.000067
10208,31392,44032,11.000068
10209,32377,45056,11.000068
10210,30707,44032,11.000068
10211,32680,45056,11.000068
10212,5762,45056,11.000068
10213,27642,45056,11.000069
10214,3542,45056,11.000069
10215,5022,45056,11.000069
10216,3721,45056,11.000069
10217,8097,45056,11.000069
10218,32134,45056,11.00007
10219,1966,45056,11.00007
10220,4067,45056,11.00007
10221,30162,45056,11.00007
10222,30240,45056,11.00007
10223,3410,45056,11.00007
10224,30760,45056,11.000071
10225,30948,45056,11.000071
10226,2398,45056,11.000071
10227,3660,45056,11.000071
10228,3909,45056,11.000071
10229,30712,44032,11.000071
10230,32268,44032,11.000071
10231,32622,45056,11.000071
10232,1382,45056,11.000071
10233,3236,45056,11.000071
10234,4709,45056,11.000071
10235,4719,45056,11.000071
10236,4721,45056,11.000071
10237,8066,45056,11.000071
10238,28381,45056,11.000072
10239,30471,45056,11.000072
10240,31622,45056,11.000072
10241,32181,45056,11.000072
10242,2319,45056,11.000072
10243,2488,45056,11.000072
10244,3287,45056,11.000072
10245,32363,45056,11.000072
10246,566,45056,11.000072
10247,5030,45056,11.000072
10248,5316,45056,11.000072
10249,5329,45056,11.000072
10250,6695,45056,11.000072
10251,7829,44032,11.000072
10252,26851,45056,11.000073
10253,32480,45056,11.000073
10254,1663,45056,11.000073
10255,30131,45056,11.000073
10256,31838,45056,11.000073
10257,1289,45056,11.000073
10258,3400,45056,11.000073
10259,28285,45056,11.000074
10260,7708,45056,11.000074
10261,7799,45056,11.000074
10262,28437,45056,11.000075
10263,852,45056,11.000075
10264,1677,45056,11.000075
10265,2169,45056,11.000075
10266,2989,45056,11.000075
10267,3808,45056,11.000075
10268,3821,45056,11.000075
10269,30103,45056,11.000075
10270,31684,45056,11.000075
10271,632,45056,11.000075
10272,26903,45056,11.000076
10273,27486,44032,11.000076
10274,31981,45056,11.000076
10275,32184,45056,11.000076
10276,32288,45056,11.000076
10277,2274,45056,11.000076
10278,4073,45056,11.000076
10279,4460,45056,11.000076
10280,3988,45056,11.000076
10281,27679,45056,11.000077
10282,31959,45056,11.000077
10283,3847,45056,11.000077
10284,4751,45056,11.000077
10285,30157,45056,11.000077
10286,1856,45056,11.000077
10287,5722,45056,11.000077
10288,6314,45056,11.000077
10289,6904,45056,11.000077
10290,28307,45056,11.000078
10291,31042,45056,11.000078
10292,31954,45056,11.000078
10293,358,45056,11.000078
10294,2945,45056,11.000078
10295,32668,45056,11.000078
10296,3945,45056,11.000078
10297,4287,43008,11.000078
10298,7383,45056,11.000078
10299,7925,44032,11.000078
10300,8743,45056,11.000078
10301,27919,45056,11.000079
10302,29067,45056,11.000079
10303,29393,45056,11.000079
10304,29411,45056,11.000079
10305,32132,45056,11.000079
10306,32160,45056,11.000079
10307,1505,45056,11.000079
10308,2764,45056,11.000079
10309,31204,45056,11.000079
10310,3750,45056,11.000079
10311,5342,45056,11.000079
10312,28991,44032,11.00008
10313,30222,45056,11.00008
10314,32336,45056,11.00008
10315,5313,45056,11.00008
10316,1540,45056,11.00008
10317,26878,45056,11.000081
10318,30649,45056,11.000081
10319,1061,45056,11.000081
10320,2158,45056,11.000081
10321,5201,45056,11.000081
10322,5242,45056,11.000081
10323,31044,45056,11.000081
10324,31581,45056,11.000081
10325,32708,45056,11.000081
10326,3442,45056,11.000081
10327,5393,45056,11.000081
10328,6708,45056,11.000081
10329,7875,41984,11.000081
10330,8001,45056,11.000081
10331,31222,45056,11.000082
10332,4499,43008,11.000082
10333,30552,45056,11.000082
10334,723,45056,11.000082
10335,3659,45056,11.000082
10336,4318,45056,11.000082
10337,5194,45056,11.000082
10338,27695,45056,11.000083
10339,29371,45056,11.000083
10340,30058,45056,11.000083
10341,30340,45056,11.000083
10342,30784,45056,11.000083
10343,31091,45056,11.000083
10344,31358,45056,11.000083
10345,2149,45056,11.000083
10346,3346,45056,11.000083
10347,4453,45056,11.000083
10348,30489,45056,11.000083
10349,30627,45056,11.000083
10350,30969,45056,11.000083
10351,4648,45056,11.000083
10352,5944,45056,11.000083
10353,6119,45056,11.000083
10354,6636,45056,11.000083
10355,26908,45056,11.000084
10356,27757,45056,11.000084
10357,30744,45056,11.000084
10358,828,44032,11.000084
10359,30395,45056,11.000084
10360,1716,45056,11.000084
10361,2081,45056,11.000084
10362,4755,45056,11.000084
10363,6097,45056,11.000084
10364,7527,45056,11.000084
10365,7819,45056,11.000084
10366,29536,45056,11.000085
10367,32358,45056,11.000085
10368,1104,45056,11.000085
10369,1228,45056,11.000085
10370,2233,45056,11.000085
10371,2574,45056,11.000085
10372,4851,45056,11.000085
10373,2279,45056,11.000085
10374,3101,45056,11.000085
10375,7366,45056,11.000085
10376,28054,45056,11.000086
10377,28830,45056,11.000086
10378,29341,45056,11.000086
10379,29418,45056,11.000086
10380,31100,45056,11.000086
10381,494,45056,11.000086
10382,1905,45056,11.000086
10383,2836,45056,11.000086
10384,3495,45056,11.000086
10385,4137,45056,11.000086
10386,4673,45056,11.000086
10387,30251,45056,11.000086
10388,31691,45056,11.000086
10389,873,45056,11.000086
10390,1578,45056,11.000086
10391,3010,45056,11.000086
10392,4597,45056,11.000086
10393,4678,45056,11.000086
10394,6311,45056,11.000086
10395,8646,45056,11.000086
10396,30718,45056,11.000087
10397,32683,45056,11.000087
10398,919,45056,11.000087
10399,2729,45056,11.000087
10400,3125,45056,11.000087
10401,3126,45056,11.000087
10402,4395,45056,11.000087
10403,4666,45056,11.000087
10404,32056,45056,11.000087
10405,1011,45056,11.000087
10406,2507,45056,11.000087
10407,3062,45056,11.000087
10408,4854,45056,11.000087
10409,29100,45056,11.000088
10410,4015,45056,11.000088
10411,31602,45056,11.000088
10412,999,45056,11.000088
10413,4311,45056,11.000088
10414,4483,45056,11.000088
10415,6176,45056,11.000088
10416,8372,45056,11.000088
10417,29264,45056,11.000089
10418,30357,45056,11.000089
10419,31170,45056,11.000089
10420,32257,45056,11.000089
10421,3874,45056,11.000089
10422,3089,45056,11.000089
10423,3821,45056,11.000089
10424,5292,45056,11.000089
10425,5729,45056,11.000089
10426,7631,45056,11.000089
10427,8691,45056,11.000089
10428,28137,45056,11.00009
10429,31004,45056,11.00009
10430,1236,45056,11.00009
10431,3282,45056,11.00009
10432,3435,45056,11.00009
10433,5418,45056,11.00009
10434,4563,45056,11.00009
10435,6049,45056,11.00009
10436,7339,45056,11.00009
10437,32408,45056,11.000091
10438,2738,45056,11.000091
10439,3508,45056,11.000091
10440,3766,45056,11.000091
10441,6208,45056,11.000091
10442,6907,45056,11.000091
10443,8593,45056,11.000091
10444,28778,45056,11.000092
10445,1319,45056,11.000092
10446,5170,45056,11.000092
10447,32431,45056,11.000092
10448,2332,45056,11.000092
10449,3586,45056,11.000092
10450,4881,45056,11.000092
10451,6148,45056,11.000092
10452,27392,45056,11.000093
10453,28847,45056,11.000093
10454,29643,45056,11.000093
10455,404,45056,11.000093
10456,2786,45056,11.000093
10457,5267,45056,11.000093
10458,30631,45056,11.000093
10459,31398,45056,11.000093
10460,4731,45056,11.000093
10461,5517,45056,11.000093
10462,6138,45056,11.000093
10463,27682,45056,11.000094
10464,27777,45056,11.000094
10465,31399,44032,11.000094
10466,384,45056,11.000094
10467,3988,45056,11.000094
10468,31669,45056,11.000094
10469,32238,45056,11.000094
10470,32538,45056,11.000094
10471,3144,45056,11.000094
10472,7208,45056,11.000094
10473,8504,45056,11.000094
10474,8618,45056,11.000094
10475,3544,45056,11.000095
10476,5143,45056,11.000095
10477,32396,45056,11.000095
10478,32618,45056,11.000095
10479,5503,45056,11.000095
10480,6020,45056,11.000095
10481,6087,45056,11.000095
10482,6290,45056,11.000095
10483,8211,45056,11.000095
10484,31755,45056,11.000096
10485,325,45056,11.000096
10486,30609,45056,11.000096
10487,31655,45056,11.000096
10488,32332,45056,11.000096
10489,32435,45056,11.000096
10490,563,45056,11.000096
10491,3457,45056,11.000096
10492,3464,45056,11.000096
10493,6105,45056,11.000096
10494,29609,45056,11.000097
10495,30802,45056,11.000097
10496,32616,45056,11.000097
10497,32732,45056,11.000097
10498,30120,45056,11.000097
10499,31353,45056,11.000097
10500,450,45056,11.000097
10501,6883,45056,11.000097
10502,7418,45056,11.000097
10503,27280,45056,11.000098
10504,27805,45056,11.000098
10505,29879,45056,11.000098
10506,1544,45056,11.000098
10507,1979,45056,11.000098
10508,2060,45056,11.000098
10509,2827,45056,11.000098
10510,3351,45056,11.000098
10511,4345,45056,11.000098
10512,4704,45056,11.000098
10513,31264,45056,11.000098
10514,32705,45056,11.000098
10515,615,45056,11.000098
10516,714,45056,11.000098
10517,2096,45056,11.000098
10518,4052,45056,11.000098
10519,8487,45056,11.000098
10520,29670,45056,11.000099
10521,30267,45056,11.000099
10522,32278,45056,11.000099
10523,1308,45056,11.000099
10524,30937,45056,11.000099
10525,32620,45056,11.000099
10526,3317,45056,11.000099
10527,6417,45056,11.000099
10528,29874,45056,11.0001
10529,30441,45056,11.0001
10530,2312,45056,11.0001
10531,3816,45056,11.0001
10532,5358,45056,11.0001
10533,31422,45056,11.0001
10534,31683,45056,11.0001
10535,400,45056,11.0001
10536,5918,45056,11.0001
10537,7428,45056,11.0001
10538,28361,45056,11.000101
10539,28543,45056,11.000101
10540,28819,45056,11.000101
10541,31323,45056,11.000101
10542,32198,45056,11.000101
10543,2176,45056,11.000101
10544,8016,45056,11.000101
10545,8220,45056,11.000101
10546,27964,45056,11.000102
10547,28811,45056,11.000102
10548,30041,45056,11.000102
10549,31147,45056,11.000102
10550,31284,45056,11.000102
10551,2815,45056,11.000102
10552,32501,45056,11.000102
10553,1401,45056,11.000102
10554,3067,45056,11.000102
10555,3253,45056,11.000102
10556,3399,45056,11.000102
10557,29017,45056,11.000103
10558,29281,45056,11.000103
10559,29725,45056,11.000103
10560,29813,45056,11.000103
10561,30354,45056,11.000103
10562,30358,45056,11.000103
10563,4446,45056,11.000103
10564,31038,45056,11.000103
10565,31402,45056,11.000103
10566,31675,45056,11.000103
10567,32176,45056,11.000103
10568,1281,45056,11.000103
10569,1543,45056,11.000103
10570,2063,45056,11.000103
10571,4644,45056,11.000103
10572,4675,45056,11.000103
10573,6893,45056,11.000103
10574,28744,45056,11.000104
10575,2313,45056,11.000104
10576,2943,45056,11.000104
10577,4080,45056,11.000104
10578,2774,45056,11.000104
10579,5683,45056,11.000104
10580,6461,45056,11.000104
10581,6854,45056,11.000104
10582,27100,45056,11.000105
10583,28397,45056,11.000105
10584,28402,45056,11.000105
10585,29543,45056,11.000105
10586,29918,45056,11.000105
10587,30496,45056,11.000105
10588,30619,45056,11.000105
10589,3359,45056,11.000105
10590,32287,45056,11.000105
10591,1359,45056,11.000105
10592,1500,45056,11.000105
10593,2864,45056,11.000105
10594,3264,45056,11.000105
10595,6685,45056,11.000105
10596,26981,45056,11.000106
10597,2405,45056,11.000106
10598,3315,45056,11.000106
10599,4341,45056,11.000106
10600,5410,45056,11.000106
10601,30160,45056,11.000106
10602,31834,45056,11.000106
10603,3331,45056,11.000106
10604,4923,45056,11.000106
10605,5336,45056,11.000106
10606,5922,45056,11.000106
10607,6990,45056,11.000106
10608,7413,45056,11.000106
10609,27235,45056,11.000107
10610,27803,45056,11.000107
10611,29875,45056,11.000107
10612,31894,45056,11.000107
10613,32338,45056,11.000107
10614,4768,45056,11.000107
10615,31963,45056,11.000107
10616,1018,45056,11.000107
10617,6594,45056,11.000107
10618,2365,45056,11.000108
10619,2948,45056,11.000108
10620,30126,45056,11.000108
10621,802,45056,11.000108
10622,1428,45056,11.000108
10623,1803,45056,11.000108
10624,5088,45056,11.000108
10625,6009,45056,11.000108
10626,6201,45056,11.000108
10627,6348,45056,11.000108
10628,6664,45056,11.000108
10629,8160,45056,11.000108
10630,28390,45056,11.000109
10631,31667,45056,11.000109
10632,32553,45056,11.000109
10633,3605,45056,11.000109
10634,5192,45056,11.000109
10635,32689,45056,11.000109
10636,3812,45056,11.000109
10637,5827,45056,11.000109
10638,6970,45056,11.000109
10639,29152,45056,11.00011
10640,30144,45056,11.00011
10641,935,45056,11.00011
10642,3336,45056,11.00011
10643,30891,45056,11.00011
10644,30961,45056,11.00011
10645,31769,45056,11.00011
10646,1325,45056,11.00011
10647,3861,45056,11.00011
10648,5677,45056,11.00011
10649,6638,45056,11.00011
10650,6860,45056,11.00011
10651,7098,45056,11.00011
10652,7412,45056,11.00011
10653,8213,45056,11.00011
10654,28345,45056,11.000111
10655,1002,45056,11.000111
10656,2767,45056,11.000111
10657,5177,45056,11.000111
10658,32715,45056,11.000111
10659,1353,45056,11.000111
10660,4489,45056,11.000111
10661,4867,45056,11.000111
10662,6631,45056,11.000111
10663,7025,45056,11.000111
10664,7142,45056,11.000111
10665,7507,45056,11.000111
10666,29667,45056,11.000112
10667,5446,45056,11.000112
10668,32100,45056,11.000112
10669,32393,45056,11.000112
10670,1252,45056,11.000112
10671,1811,45056,11.000112
10672,2505,45056,11.000112
10673,6460,45056,11.000112
10674,8145,45056,11.000112
10675,31771,45056,11.000113
10676,5230,45056,11.000113
10677,31305,45056,11.000113
10678,31346,45056,11.000113
10679,403,45056,11.000113
10680,3002,45056,11.000113
10681,4075,45056,11.000113
10682,4917,45056,11.000113
10683,5338,45056,11.000113
10684,5409,45056,11.000113
10685,6965,45056,11.000113
10686,8413,45056,11.000113
10687,1276,45056,11.000114
10688,2230,45056,11.000114
10689,3906,45056,11.000114
10690,4985,45056,11.000114
10691,754,45056,11.000114
10692,1339,45056,11.000114
10693,3970,45056,11.000114
10694,5497,45056,11.000114
10695,5679,45056,11.000114
10696,6141,45056,11.000114
10697,7431,45056,11.000114
10698,7698,45056,11.000114
10699,8763,45056,11.000114
10700,26888,45056,11.000115
10701,30107,45056,11.000115
10702,32053,45056,11.000115
10703,2852,45056,11.000115
10704,3416,45056,11.000115
10705,4032,45056,11.000115
10706,4306,45056,11.000115
10707,4994,45056,11.000115
10708,394,45056,11.000115
10709,1263,45056,11.000115
10710,2069,45056,11.000115
10711,5690,45056,11.000115
10712,6285,45056,11.000115
10713,6800,45056,11.000115
10714,7738,45056,11.000115
10715,28070,45056,11.000116
10716,28473,45056,11.000116
10717,29036,45056,11.000116
10718,1530,45056,11.000116
10719,1926,45056,11.000116
10720,31227,45056,11.000116
10721,2846,45056,11.000116
10722,3124,45056,11.000116
10723,30037,45056,11.000117
10724,30499,45056,11.000117
10725,1404,45056,11.000117
10726,2859,45056,11.000117
10727,4753,45056,11.000117
10728,31399,45056,11.000117
10729,32333,45056,11.000117
10730,1387,45056,11.000117
10731,1827,45056,11.000117
10732,4778,45056,11.000117
10733,5676,45056,11.000117
10734,6100,45056,11.000117
10735,7067,45056,11.000117
10736,27648,45056,11.000118
10737,30056,45056,11.000118
10738,30767,45056,11.000118
10739,1720,45056,11.000118
10740,3431,45056,11.000118
10741,5317,45056,11.000118
10742,32400,45056,11.000118
10743,3772,45056,11.000118
10744,3788,45056,11.000118
10745,3853,45056,11.000118
10746,4521,45056,11.000118
10747,4649,45056,11.000118
10748,5506,45056,11.000118
10749,6359,45056,11.000118
10750,6865,45056,11.000118
10751,8171,45056,11.000118
10752,27906,45056,11.000119
10753,28403,45056,11.000119
10754,30132,45056,11.000119
10755,30999,45056,11.000119
10756,551,45056,11.000119
10757,2155,45056,11.000119
10758,3025,45056,11.000119
10759,31749,45056,11.000119
10760,32577,45056,11.000119
10761,3514,45056,11.000119
10762,4423,45056,11.000119
10763,6635,45056,11.000119
10764,7406,45056,11.000119
10765,8143,45056,11.000119
10766,8345,45056,11.000119
10767,8580,45056,11.000119
10768,27785,45056,11.00012
10769,28841,45056,11.00012
10770,2315,45056,11.00012
10771,2925,45056,11.00012
10772,31219,45056,11.00012
10773,31434,45056,11.00012
10774,31696,45056,11.00012
10775,32159,45056,11.00012
10776,356,45056,11.00012
10777,8511,45056,11.00012
10778,28068,45056,11.000121
10779,28941,45056,11.000121
10780,3286,45056,11.000121
10781,4055,45056,11.000121
10782,4262,45056,11.000121
10783,1397,45056,11.000121
10784,5877,45056,11.000121
10785,26868,45056,11.000122
10786,29104,45056,11.000122
10787,29262,45056,11.000122
10788,2514,45056,11.000122
10789,2959,45056,11.000122
10790,4639,45056,11.000122
10791,31191,45056,11.000122
10792,32469,45056,11.000122
10793,7158,45056,11.000122
10794,29037,45056,11.000123
10795,29173,45056,11.000123
10796,31971,45056,11.000123
10797,5573,45056,11.000123
10798,28315,45056,11.000124
10799,5197,45056,11.000124
10800,5696,45056,11.000124
10801,8477,45056,11.000124
10802,29408,45056,11.000125
10803,29892,45056,11.000125
10804,3672,45056,11.000125
10805,803,45056,11.000125
10806,2880,45056,11.000125
10807,7388,45056,11.000125
10808,28125,45056,11.000126
10809,28655,45056,11.000126
10810,28869,45056,11.000126
10811,30344,45056,11.000126
10812,31171,45056,11.000126
10813,32699,45056,11.000126
10814,1805,45056,11.000126
10815,3528,45056,11.000126
10816,1534,45056,11.000126
10817,2407,45056,11.000126
10818,3444,45056,11.000126
10819,4490,45056,11.000126
10820,5171,45056,11.000126
10821,8551,45056,11.000126
10822,28145,45056,11.000127
10823,1057,45056,11.000127
10824,1339,45056,11.000127
10825,1366,45056,11.000127
10826,2805,45056,11.000127
10827,31209,45056,11.000127
10828,31442,45056,11.000127
10829,31697,45056,11.000127
10830,820,45056,11.000127
10831,901,45056,11.000127
10832,5946,45056,11.000127
10833,6873,45056,11.000127
10834,26873,45056,11.000128
10835,26992,45056,11.000128
10836,29894,45056,11.000128
10837,30380,45056,11.000128
10838,32748,45056,11.000128
10839,31429,45056,11.000128
10840,31666,45056,11.000128
10841,32107,45056,11.000128
10842,32170,45056,11.000128
10843,7083,45056,11.000128
10844,7240,45056,11.000128
10845,8547,45056,11.000128
10846,28102,45056,11.000129
10847,29337,45056,11.000129
10848,32277,45056,11.000129
10849,1986,45056,11.000129
10850,5108,45056,11.000129
10851,3439,45056,11.000129
10852,4781,45056,11.000129
10853,6385,45056,11.000129
10854,8350,45056,11.000129
10855,28667,45056,11.00013
10856,32723,45056,11.00013
10857,1008,45056,11.00013
10858,1397,45056,11.00013
10859,1564,45056,11.00013
10860,4062,45056,11.00013
10861,31768,45056,11.00013
10862,512,45056,11.00013
10863,3947,45056,11.00013
10864,4816,45056,11.00013
10865,5178,45056,11.00013
10866,7150,45056,11.00013
10867,7155,45056,11.00013
10868,27943,45056,11.000131
10869,28264,45056,11.000131
10870,29339,45056,11.000131
10871,32313,45056,11.000131
10872,1874,45056,11.000131
10873,1912,45056,11.000131
10874,2076,45056,11.000131
10875,3604,45056,11.000131
10876,5578,45056,11.000131
10877,27934,45056,11.000132
10878,30319,45056,11.000132
10879,32196,45056,11.000132
10880,32605,45056,11.000132
10881,2982,45056,11.000132
10882,5271,45056,11.000132
10883,27141,45056,11.000133
10884,27653,45056,11.000133
10885,27751,45056,11.000133
10886,30868,45056,11.000133
10887,3018,45056,11.000133
10888,30982,45056,11.000133
10889,31063,45056,11.000133
10890,2118,45056,11.000133
10891,3972,45056,11.000133
10892,4525,45056,11.000133
10893,6931,45056,11.000133
10894,28327,45056,11.000134
10895,28454,45056,11.000134
10896,29582,45056,11.000134
10897,30992,45056,11.000134
10898,4355,45056,11.000134
10899,32560,45056,11.000134
10900,5562,45056,11.000134
10901,6781,45056,11.000134
10902,6807,45056,11.000134
10903,28077,45056,11.000135
10904,31089,45056,11.000135
10905,6112,45056,11.000135
10906,8442,45056,11.000135
10907,8559,45056,11.000135
10908,32498,45056,11.000136
10909,32756,45056,11.000136
10910,2015,45056,11.000136
10911,31369,45056,11.000136
10912,1514,45056,11.000136
10913,1725,45056,11.000136
10914,3079,45056,11.000136
10915,7037,45056,11.000136
10916,30736,45056,11.000137
10917,32385,45056,11.000137
10918,1988,45056,11.000137
10919,2596,45056,11.000137
10920,5209,45056,11.000137
10921,31618,45056,11.000137
10922,32140,45056,11.000137
10923,689,45056,11.000137
10924,1134,45056,11.000137
10925,3491,45056,11.000137
10926,5388,45056,11.000137
10927,27674,45056,11.000138
10928,30215,45056,11.000138
10929,30490,45056,11.000138
10930,386,45056,11.000138
10931,3196,45056,11.000138
10932,3600,45056,11.000138
10933,31621,45056,11.000138
10934,5581,45056,11.000138
10935,6796,45056,11.000138
10936,8341,45056,11.000138
10937,29097,45056,11.000139
10938,30259,45056,11.000139
10939,30310,45056,11.000139
10940,5063,45056,11.000139
10941,30942,45056,11.000139
10942,5538,45056,11.000139
10943,5769,45056,11.000139
10944,6078,45056,11.000139
10945,6228,45056,11.000139
10946,8650,45056,11.000139
10947,28105,45056,11.00014
10948,29782,45056,11.00014
10949,1812,45056,11.00014
10950,2225,45056,11.00014
10951,3289,45056,11.00014
10952,2280,45056,11.00014
10953,2446,45056,11.00014
10954,4660,45056,11.00014
10955,5561,45056,11.00014
10956,7659,45056,11.00014
10957,28474,45056,11.000141
10958,2661,45056,11.000141
10959,4157,45056,11.000141
10960,1834,45056,11.000141
10961,27587,45056,11.000142
10962,28132,45056,11.000142
10963,30840,45056,11.000142
10964,31993,45056,11.000142
10965,32411,45056,11.000142
10966,1163,45056,11.000142
10967,1455,45056,11.000142
10968,2214,45056,11.000142
10969,2779,45056,11.000142
10970,31561,45056,11.000142
10971,822,45056,11.000142
10972,7181,45056,11.000142
10973,8183,45056,11.000142
10974,27097,45056,11.000143
10975,27359,45056,11.000143
10976,29584,45056,11.000143
10977,2772,45056,11.000143
10978,30337,45056,11.000143
10979,32558,45056,11.000143
10980,1084,45056,11.000143
10981,4809,45056,11.000143
10982,28101,45056,11.000144
10983,30299,45056,11.000144
10984,32149,45056,11.000144
10985,958,45056,11.000144
10986,1273,45056,11.000144
10987,3824,45056,11.000144
10988,4077,45056,11.000144
10989,2162,45056,11.000144
10990,28372,45056,11.000145
10991,30534,45056,11.000145
10992,30550,45056,11.000145
10993,32661,45056,11.000145
10994,2213,45056,11.000145
10995,2700,45056,11.000145
10996,5364,45056,11.000145
10997,6392,45056,11.000145
10998,27924,45056,11.000146
10999,28324,45056,11.000146
11000,28389,45056,11.000146
11001,29205,45056,11.000146
11002,30657,45056,11.000146
11003,360,45056,11.000146
11004,2190,45056,11.000146
11005,4795,45056,11.000146
11006,6700,45056,11.000146
11007,28771,45056,11.000147
11008,29242,45056,11.000147
11009,30986,45056,11.000147
11010,1479,45056,11.000147
11011,2331,45056,11.000147
11012,3245,45056,11.000147
11013,31951,45056,11.000147
11014,2149,45056,11.000147
11015,27363,45056,11.000148
11016,561,45056,11.000148
11017,3751,45056,11.000148
11018,31071,45056,11.000148
11019,31367,45056,11.000148
11020,31375,45056,11.000148
11021,3898,45056,11.000148
11022,28047,45056,11.000149
11023,30226,45056,11.000149
11024,2879,45056,11.000149
11025,3489,45056,11.000149
11026,3500,45056,11.000149
11027,30430,45056,11.000149
11028,1166,45056,11.000149
11029,1940,45056,11.000149
11030,29139,45056,11.00015
11031,29577,45056,11.00015
11032,29844,45056,11.00015
11033,2055,45056,11.00015
11034,4061,45056,11.00015
11035,31609,45056,11.00015
11036,3517,45056,11.00015
11037,26906,45056,11.000151
11038,27176,45056,11.000151
11039,27341,45056,11.000151
11040,28005,45056,11.000151
11041,31086,45056,11.000151
11042,1570,45056,11.000151
11043,3734,45056,11.000151
11044,7694,45056,11.000151
11045,30323,45056,11.000152
11046,31020,45056,11.000152
11047,31073,45056,11.000152
11048,32017,45056,11.000152
11049,32210,45056,11.000152
11050,1238,45056,11.000152
11051,3442,45056,11.000152
11052,4037,45056,11.000152
11053,4853,45056,11.000152
11054,8542,45056,11.000152
11055,27400,45056,11.000154
11056,1009,45056,11.000154
11057,4860,45056,11.000154
11058,28539,45056,11.000155
11059,29135,45056,11.000155
11060,1258,45056,11.000155
11061,3566,45056,11.000155
11062,28375,45056,11.000156
11063,31738,45056,11.000156
11064,5153,45056,11.000156
11065,2598,45056,11.000157
11066,2992,45056,11.000158
11067,4807,45056,11.000158
11068,3518,45056,11.000159
11069,995,45056,11.00016
11070,2920,45056,11.000162
11071,4989,45056,11.000162
11072,29708,45056,11.000163
11073,32317,45056,11.000164
11074,4385,45056,11.000166
11075,27288,45056,11.000169
11076,29961,45056,11.000169
11077,2554,45056,11.000174
11078,4624,45056,11.000174
11079,30760,43008,11.000255
11080,649,45056,11.366002
11081,4235,39936,11.441089
11082,4145,43008,11.452418
11083,31337,49152,12.00003
11084,2452,49152,12.000032
11085,27835,47104,12.000035
11086,4138,49152,12.000035
11087,3366,49152,12.000036
11088,1137,49152,12.000037
11089,31264,49152,12.000038
11090,2689,49152,12.000038
11091,3678,49152,12.000038
11092,4178,46080,12.000038
11093,27806,49152,12.000039
11094,4289,48128,12.00004
11095,894,49152,12.000041
11096,30739,46080,12.000042
11097,27418,48128,12.000045
11098,27458,48128,12.000045
11099,4506,46080,12.000045
11100,31092,48128,12.000045
11101,4111,48128,12.000045
11102,30644,49152,12.000046
11103,1218,49152,12.000047
11104,2516,49152,12.000047
11105,733,45056,12.000048
11106,4267,49152,12.000048
11107,4365,49152,12.000049
11108,7202,49152,12.000049
11109,2610,49152,12.00005
11110,5070,49152,12.00005
11111,27846,48128,12.000051
11112,28267,49152,12.000051
11113,722,48128,12.000051
11114,30709,46080,12.000051
11115,2460,48128,12.000051
11116,6322,49152,12.000051
11117,31502,49152,12.000052
11118,27522,49152,12.000053
11119,1102,49152,12.000053
11120,4609,49152,12.000053
11121,30303,49152,12.000053
11122,1102,49152,12.000053
11123,28610,49152,12.000054
11124,830,49152,12.000054
11125,365,49152,12.000054
11126,4093,49152,12.000054
11127,6431,49152,12.000054
11128,7250,49152,12.000054
11129,29003,49152,12.000055
11130,30690,49152,12.000055
11131,27518,49152,12.000056
